t_f px py fd
941876 -679 657 268
941886 -679 657 271
941896 -679 657 275
941906 -679 657 273
941916 -679 657 270
941926 -679 657 277
941936 -679 657 274
941946 -679 657 274
941956 -679 657 271
941966 -679 657 275
941976 -679 657 275
941986 -679 657 266
941996 -679 657 274
942006 -679 657 271
942016 -679 657 267
942026 -679 657 271
942036 -679 657 270
942046 -679 657 269
942056 -679 657 273
942066 -679 657 274
942076 -679 657 276
942086 -679 657 263
942096 -679 657 275
942106 -679 657 266
942116 -679 657 274
942126 -679 657 272
942136 -679 657 270
942146 -679 657 267
942156 -679 657 272
942166 -679 657 269
942176 -679 657 269
942186 -679 657 278
942196 -679 657 273
942206 -679 657 273
942216 -679 657 273
942226 -679 657 270
942236 -679 657 269
942246 -679 657 272
942256 -679 657 271
942266 -679 657 275
942276 -679 657 270
942286 -679 657 272
942296 -679 657 265
942306 -679 657 275
942316 -679 657 268
942326 -679 657 272
942336 -679 657 267
942346 -679 657 273
942356 -679 657 273
942366 -679 657 266
942376 -679 657 273
942386 -679 657 269
942396 -679 657 276
942406 -679 657 267
942416 -679 657 273
942426 -679 657 277
942436 -679 657 269
942446 -679 657 267
942456 -679 657 275
942466 -679 657 273
942476 -679 657 263
942486 -679 657 274
942496 -679 657 265
942506 -679 657 271
942516 -679 657 263
942526 -679 657 272
942536 -679 657 279
942546 -679 657 274
942556 -679 657 267
942566 -679 657 269
942576 -679 657 269
942586 -679 657 263
942596 -679 657 271
942606 -679 657 272
942616 -679 657 268
942626 -679 657 271
942636 -679 657 274
942646 -679 657 265
942656 -679 657 267
942666 -679 657 268
942676 -679 657 269
942686 -679 657 274
942696 -679 657 266
942706 -679 657 274
942716 -679 657 270
942726 -679 657 268
942736 -679 657 272
942746 -679 657 272
942756 -679 657 268
942766 -679 657 270
942776 -679 657 265
942786 -679 657 267
942796 -679 657 271
942806 -679 657 275
942816 -679 657 271
942826 -679 657 264
942836 -679 657 266
942846 -679 657 270
942856 -679 657 273
942866 -679 657 267
942876 -679 657 271
942886 -679 657 274
942896 -679 657 269
942906 -679 657 267
942916 -679 657 267
942926 -679 657 274
942936 -679 657 268
942946 -679 657 273
942956 -679 657 268
942966 -679 657 279
942976 -679 657 265
942986 -679 657 274
942996 -679 657 276
943006 -679 657 268
943016 -679 657 266
943026 -679 657 268
943036 -679 657 272
943046 -679 657 266
943056 -679 657 270
943066 -679 657 275
943076 -679 657 277
943086 -679 657 279
943096 -679 657 274
943106 -679 657 269
943116 -679 657 269
943126 -679 657 270
943136 -679 657 269
943146 -679 657 270
943156 -679 657 276
943166 -679 657 273
943176 -679 657 273
943186 -679 657 269
943196 -679 657 269
943206 -679 657 272
943216 -679 657 265
943226 -679 657 269
943236 -679 657 274
943246 -679 657 275
943256 -679 657 267
943266 -679 657 272
943276 -679 657 273
943286 -679 657 271
943296 -679 657 272
943306 -679 657 270
943316 -679 657 267
943326 -679 657 267
943336 -679 657 266
943346 -679 657 276
943356 -679 657 274
943366 -679 657 272
943376 -679 657 267
943386 -679 657 268
943396 -679 657 268
943406 -679 657 273
943416 -679 657 266
943426 -679 657 273
943436 -679 657 266
943446 -679 657 269
943456 -679 657 273
943466 -679 657 277
943477 -679 657 268
943487 -679 657 273
943497 -679 657 268
943507 -679 657 270
943517 -679 657 270
943527 -679 657 275
943537 -679 657 269
943546 -679 657 266
943556 -679 657 278
943566 -679 657 271
943576 -679 657 268
943586 -679 657 263
943596 -679 657 265
943606 -679 657 271
943616 -679 657 269
943626 -679 657 266
943636 -679 657 268
943646 -679 657 273
943656 -679 657 273
943666 -679 657 268
943676 -679 657 271
943686 -679 657 265
943696 -679 657 271
943706 -679 657 269
943716 -679 657 270
943726 -679 657 270
943736 -679 657 274
943746 -679 657 275
943756 -679 657 272
943766 -679 657 271
943776 -679 657 267
943786 -679 657 273
943796 -679 657 276
943806 -679 657 271
943816 -679 657 272
943826 -679 657 274
943836 -679 657 276
943846 -679 657 270
943856 -679 657 273
943866 -679 657 271
943876 -679 657 275
943886 -679 657 264
943896 -679 657 275
943906 -679 657 270
943916 -679 657 275
943926 -679 657 271
943936 -679 657 276
943946 -679 657 269
943956 -679 657 267
943966 -679 657 272
943976 -679 657 267
943986 -679 657 271
943996 -679 657 270
944006 -679 657 276
944016 -679 657 268
944026 -679 657 277
944036 -679 657 279
944046 -679 657 271
944056 -679 657 271
944066 -679 657 269
944076 -679 657 271
944086 -679 657 276
944096 -679 657 261
944106 -679 657 275
944116 -679 657 269
944126 -679 657 266
944136 -679 657 270
944146 -679 657 268
944156 -679 657 275
944166 -679 657 276
944176 -679 657 269
944186 -679 657 269
944196 -679 657 266
944206 -679 657 273
944216 -679 657 266
944226 -679 657 271
944236 -679 657 273
944246 -679 657 274
944256 -679 657 267
944266 -679 657 270
944276 -679 657 267
944286 -679 657 271
944296 -679 657 277
944306 -679 657 265
944316 -679 657 265
944326 -679 657 279
944336 -679 657 270
944346 -679 657 270
944356 -679 657 273
944366 -679 657 270
944376 -679 657 273
944386 -679 657 274
944396 -679 657 273
944406 -679 657 277
944416 -679 657 273
944426 -679 657 270
944436 -679 657 268
944446 -679 657 267
944456 -679 657 267
944466 -679 657 264
944476 -679 657 265
944486 -679 657 266
944496 -679 657 266
944506 -679 657 274
944516 -679 657 270
944526 -679 657 270
944536 -679 657 268
944546 -679 657 264
944556 -679 657 273
944566 -679 657 264
944576 -679 657 275
944586 -679 657 273
944596 -679 657 267
944606 -679 657 269
944616 -679 657 271
944626 -679 657 272
944636 -679 657 270
944646 -679 657 274
944656 -679 657 271
944666 -679 657 270
944676 -679 657 272
944686 -679 657 268
944696 -679 657 267
944706 -679 657 275
944716 -679 657 268
944726 -679 657 270
944736 -679 657 268
944746 -679 657 271
944756 -679 657 273
944766 -679 657 274
944776 -679 657 273
944786 -679 657 276
944796 -679 657 276
944806 -679 657 272
944816 -679 657 271
944826 -679 657 273
944836 -679 657 272
944846 -679 657 273
944856 -679 657 273
944866 -679 657 271
944876 -679 657 268
944886 -679 657 276
944896 -679 657 268
944906 -679 657 274
944916 -679 657 275
944926 -679 657 270
944936 -679 657 266
944946 -679 657 269
944956 -679 657 269
944966 -679 657 269
944976 -679 657 266
944986 -679 657 270
944996 -679 657 264
945006 -679 657 268
945016 -679 657 271
945026 -679 657 272
945036 -679 657 267
945046 -679 657 279
945056 -679 657 269
945066 -679 657 273
945076 -679 657 270
945086 -679 657 271
945096 -679 657 268
945106 -679 657 274
945116 -679 657 276
945126 -679 657 272
945136 -679 657 268
945146 -679 657 270
945156 -679 657 268
945166 -679 657 273
945176 -679 657 262
945186 -679 657 274
945196 -679 657 272
945206 -679 657 272
945216 -679 657 271
945226 -679 657 271
945236 -679 657 275
945246 -679 657 278
945256 -679 657 270
945266 -679 657 275
945276 -679 657 268
945286 -679 657 269
945296 -679 657 269
945306 -679 657 274
945316 -679 657 271
945326 -679 657 269
945336 -679 657 276
945346 -679 657 278
945356 -679 657 271
945366 -679 657 270
945376 -679 657 276
945387 -679 657 274
945397 -679 657 269
945407 -679 657 270
945417 -679 657 274
945427 -679 657 267
945437 -679 657 270
945446 -679 657 265
945456 -679 657 271
945466 -679 657 271
945476 -679 657 274
945486 -679 657 271
945496 -679 657 270
945506 -679 657 270
945516 -679 657 270
945526 -679 657 279
945536 -679 657 271
945546 -679 657 269
945556 -679 657 269
945566 -679 657 268
945576 -679 657 272
945586 -679 657 273
945596 -679 657 273
945606 -679 657 269
945616 -679 657 274
945626 -679 657 264
945636 -679 657 273
945646 -679 657 275
945656 -679 657 272
945666 -679 657 269
945676 -679 657 264
945686 -679 657 266
945696 -679 657 273
945706 -679 657 271
945716 -679 657 277
945726 -679 657 270
945736 -679 657 271
945746 -679 657 269
945756 -679 657 271
945766 -679 657 273
945776 -679 657 272
945786 -679 657 267
945796 -679 657 273
945806 -679 657 274
945816 -679 657 276
945826 -679 657 267
945836 -679 657 275
945846 -679 657 272
945856 -679 657 276
945866 -679 657 269
945876 -679 657 273
945886 -679 657 273
945896 -679 657 275
945906 -679 657 274
945916 -679 657 272
945926 -679 657 269
945936 -679 657 269
945946 -679 657 271
945956 -679 657 270
945966 -679 657 275
945976 -679 657 275
945986 -679 657 268
945996 -679 657 270
946006 -679 657 271
946016 -679 657 269
946026 -679 657 273
946036 -679 657 267
946046 -679 657 274
946056 -679 657 261
946066 -679 657 273
946076 -679 657 268
946086 -679 657 275
946096 -679 657 279
946106 -679 657 270
946116 -679 657 269
946126 -679 657 270
946136 -679 657 274
946146 -679 657 273
946156 -679 657 269
946166 -679 657 272
946176 -679 657 275
946186 -679 657 274
946196 -679 657 276
946206 -679 657 271
946216 -679 657 266
946226 -679 657 275
946236 -679 657 268
946246 -679 657 263
946256 -679 657 276
946266 -679 657 274
946276 -679 657 266
946286 -679 657 273
946296 -679 657 267
946306 -679 657 272
946316 -679 657 276
946326 -679 657 270
946336 -679 657 270
946346 -679 657 268
946356 -679 657 274
946366 -679 657 273
946376 -679 657 273
946386 -679 657 271
946396 -679 657 274
946406 -679 657 273
946416 -679 657 274
946426 -679 657 270
946436 -679 657 271
946446 -679 657 278
946456 -679 657 275
946466 -679 657 271
946476 -679 657 274
946486 -679 657 272
946496 -679 657 280
946506 -679 657 282
946516 -679 657 273
946526 -679 657 269
946536 -679 657 269
946546 -679 657 273
946556 -679 657 267
946566 -679 657 262
946576 -679 657 269
946586 -679 657 264
946596 -679 657 270
946606 -679 657 270
946616 -679 657 268
946626 -679 657 272
946636 -679 657 268
946646 -679 657 268
946656 -679 657 271
946666 -679 657 268
946676 -679 657 273
946686 -679 657 264
946696 -679 657 264
946706 -679 657 277
946716 -679 657 276
946726 -679 657 272
946736 -679 657 266
946746 -679 657 269
946756 -679 657 267
946766 -679 657 267
946776 -679 657 271
946786 -679 657 277
946796 -679 657 274
946806 -679 657 277
946816 -679 657 269
946826 -679 657 272
946836 -679 657 263
946846 -679 657 267
946856 -679 657 269
946866 -679 657 270
946876 -679 657 269
946886 -679 657 271
946896 -679 657 273
946906 -679 657 267
946916 -679 657 274
946926 -679 657 271
946936 -679 657 268
946946 -679 657 265
946956 -679 657 276
946966 -679 657 273
946976 -679 657 279
946986 -679 657 276
946996 -679 657 269
947006 -679 657 272
947016 -679 657 276
947026 -679 657 274
947036 -679 657 271
947046 -679 657 277
947056 -679 657 275
947066 -679 657 276
947076 -679 657 272
947086 -679 657 277
947096 -679 657 276
947106 -679 657 267
947116 -679 657 268
947126 -679 657 274
947136 -679 657 264
947146 -679 657 263
947156 -679 657 273
947166 -679 657 271
947176 -679 657 275
947186 -679 657 275
947196 -679 657 272
947206 -679 657 267
947216 -679 657 267
947226 -679 657 282
947236 -679 657 271
947246 -679 657 272
947257 -679 657 271
947267 -679 657 270
947276 -679 657 270
947287 -679 657 272
947297 -679 657 271
947307 -679 657 270
947317 -679 657 270
947327 -679 657 261
947337 -679 657 274
947347 -679 657 267
947356 -679 657 271
947366 -679 657 272
947376 -679 657 274
947386 -679 657 272
947396 -679 657 269
947406 -679 657 270
947416 -679 657 277
947426 -679 657 267
947436 -679 657 273
947446 -679 657 276
947456 -679 657 270
947466 -679 657 272
947476 -679 657 273
947486 -679 657 276
947496 -679 657 275
947506 -679 657 269
947516 -679 657 270
947526 -679 657 271
947536 -679 657 270
947546 -679 657 273
947556 -679 657 271
947566 -679 657 274
947576 -679 657 277
947586 -679 657 267
947596 -679 657 263
947606 -679 657 271
947616 -679 657 265
947626 -679 657 268
947636 -679 657 270
947646 -679 657 273
947656 -679 657 266
947666 -679 657 266
947676 -679 657 275
947686 -679 657 273
947696 -679 657 269
947706 -679 657 274
947716 -679 657 273
947726 -679 657 266
947736 -679 657 274
947746 -679 657 267
947756 -679 657 279
947766 -679 657 268
947776 -679 657 273
947786 -679 657 273
947796 -679 657 275
947806 -679 657 269
947816 -679 657 272
947826 -679 657 273
947836 -679 657 271
947846 -679 657 268
947856 -679 657 272
947866 -679 657 269
947876 -679 657 272
947886 -679 657 273
947896 -679 657 273
947906 -679 657 273
947916 -679 657 273
947926 -679 657 272
947936 -679 657 275
947946 -679 657 269
947956 -679 657 274
947966 -679 657 270
947976 -679 657 274
947986 -679 657 263
947996 -679 657 270
948006 -679 657 270
948016 -679 657 270
948026 -679 657 275
948036 -679 657 267
948046 -679 657 267
948056 -679 657 270
948066 -679 657 275
948076 -679 657 273
948086 -679 657 273
948096 -679 657 278
948106 -679 657 271
948116 -679 657 272
948126 -679 657 270
948136 -679 657 269
948146 -679 657 271
948156 -679 657 272
948166 -679 657 271
948176 -679 657 269
948186 -679 657 272
948196 -679 657 270
948206 -679 657 269
948216 -679 657 276
948226 -679 657 271
948236 -679 657 266
948246 -679 657 265
948256 -679 657 271
948266 -679 657 272
948276 -679 657 272
948286 -679 657 276
948296 -679 657 277
948306 -679 657 274
948316 -679 657 267
948326 -679 657 267
948336 -679 657 273
948346 -679 657 272
948356 -679 657 274
948366 -679 657 274
948376 -679 657 267
948386 -679 657 267
948396 -679 657 266
948406 -679 657 268
948416 -679 657 274
948426 -679 657 273
948436 -679 657 279
948446 -679 657 265
948456 -679 657 271
948466 -679 657 268
948476 -679 657 275
948486 -679 657 266
948496 -679 657 270
948506 -679 657 268
948516 -679 657 274
948526 -679 657 275
948536 -679 657 266
948546 -679 657 274
948556 -679 657 274
948566 -679 657 276
948576 -679 657 274
948586 -679 657 276
948596 -679 657 274
948606 -679 657 272
948616 -679 657 271
948626 -679 657 272
948636 -679 657 273
948646 -679 657 271
948656 -679 657 271
948666 -679 657 272
948676 -679 657 265
948686 -679 657 268
948696 -679 657 270
948706 -679 657 273
948716 -679 657 272
948726 -679 657 267
948736 -679 657 270
948746 -679 657 274
948756 -679 657 267
948766 -679 657 270
948776 -679 657 274
948786 -679 657 270
948796 -679 657 268
948806 -679 657 276
948816 -679 657 267
948826 -679 657 273
948836 -679 657 269
948846 -679 657 273
948856 -679 657 272
948866 -679 657 271
948876 -679 657 274
948886 -679 657 273
948896 -679 657 265
948906 -679 657 271
948916 -679 657 273
948926 -679 657 266
948936 -679 657 275
948946 -679 657 272
948956 -679 657 266
948966 -679 657 271
948976 -679 657 275
948986 -679 657 275
948996 -679 657 277
949006 -679 657 270
949016 -679 657 274
949026 -679 657 274
949036 -679 657 274
949046 -679 657 273
949056 -679 657 268
949066 -679 657 277
949076 -679 657 271
949086 -679 657 273
949096 -679 657 272
949106 -679 657 270
949116 -679 657 271
949126 -679 657 269
949136 -679 657 274
949146 -679 657 273
949156 -679 657 273
949167 -679 657 275
949177 -679 657 273
949187 -679 657 272
949197 -679 657 278
949207 -679 657 272
949217 -679 657 271
949227 -679 657 263
949236 -679 657 272
949246 -679 657 269
949256 -679 657 274
949266 -679 657 270
949276 -679 657 275
949286 -679 657 271
949296 -679 657 277
949306 -679 657 268
949316 -679 657 264
949326 -679 657 278
949336 -679 657 272
949346 -679 657 268
949356 -679 657 279
949366 -679 657 271
949376 -679 657 263
949386 -679 657 268
949396 -679 657 268
949406 -679 657 274
949416 -679 657 271
949426 -679 657 277
949436 -679 657 268
949446 -679 657 278
949456 -679 657 274
949466 -679 657 276
949476 -679 657 279
949486 -679 657 275
949496 -679 657 272
949506 -679 657 278
949516 -679 657 263
949526 -679 657 275
949536 -679 657 267
949546 -679 657 269
949556 -679 657 274
949566 -679 657 276
949576 -679 657 276
949586 -679 657 272
949596 -679 657 276
949606 -679 657 275
949616 -679 657 266
949626 -679 657 276
949636 -679 657 274
949646 -679 657 272
949656 -679 657 273
949666 -679 657 272
949676 -679 657 268
949686 -679 657 263
949696 -679 657 271
949706 -679 657 276
949716 -679 657 265
949726 -679 657 270
949736 -679 657 274
949746 -679 657 269
949756 -679 657 277
949766 -679 657 268
949776 -679 657 271
949786 -679 657 271
949796 -679 657 277
949806 -679 657 274
949816 -679 657 275
949826 -679 657 272
949836 -679 657 273
949846 -679 657 271
949856 -679 657 267
949866 -679 657 262
949876 -679 657 273
949886 -679 657 269
949896 -679 657 272
949906 -679 657 269
949916 -679 657 271
949926 -679 657 270
949936 -679 657 275
949946 -679 657 270
949956 -679 657 273
949966 -679 657 276
949976 -679 657 270
949986 -679 657 270
949996 -679 657 272
950006 -679 657 265
950016 -679 657 266
950026 -679 657 276
950036 -679 657 277
950046 -679 657 268
950056 -679 657 267
950066 -679 657 267
950076 -679 657 277
950086 -679 657 276
950096 -679 657 274
950106 -679 657 265
950116 -679 657 271
950126 -679 657 270
950136 -679 657 267
950146 -679 657 272
950156 -679 657 270
950166 -679 657 270
950176 -679 657 272
950186 -679 657 274
950196 -679 657 265
950206 -679 657 273
950216 -679 657 274
950226 -679 657 270
950236 -679 657 273
950246 -679 657 269
950256 -679 657 267
950266 -679 657 273
950276 -679 657 276
950286 -679 657 272
950296 -679 657 269
950306 -679 657 273
950316 -679 657 275
950326 -679 657 275
950336 -679 657 271
950346 -679 657 278
950356 -679 657 272
950366 -679 657 275
950376 -679 657 275
