t right_dis left_dis right_v left_v
2037706 16992 14942 0 0
2037716 16992 14942 0 0
2037726 16992 14942 0 0
2037736 16992 14942 0 0
2037746 16992 14942 0 0
2037756 16992 14942 0 0
2037766 16992 14942 0 0
2037776 16992 14942 0 0
2037786 16992 14942 0 0
2037796 16992 14942 0 0
2037807 16992 14942 0 0
2037817 16992 14942 0 0
2037827 16992 14942 0 0
2037837 16992 14942 0 0
2037847 16992 14942 0 0
2037857 16992 14942 0 0
2037867 16992 14942 0 0
2037877 16992 14942 0 0
2037886 16992 14942 0 0
2037896 16992 14942 0 0
2037906 16992 14942 0 0
2037916 16992 14942 0 0
2037926 16992 14942 0 0
2037936 16992 14942 0 0
2037946 16992 14942 0 0
2037956 16992 14942 0 0
2037966 16992 14942 0 0
2037976 16992 14942 0 0
2037986 16992 14942 0 0
2037996 16992 14942 0 0
2038006 16992 14942 0 0
2038016 16992 14942 0 0
2038026 16992 14942 0 0
2038036 16992 14942 0 0
2038046 16992 14942 0 0
2038056 16992 14942 0 0
2038066 16992 14942 0 0
2038076 16992 14942 0 0
2038086 16992 14942 0 0
2038096 16992 14942 0 0
2038106 16992 14942 0 0
2038116 16992 14942 0 0
2038126 16992 14942 0 0
2038136 16992 14942 0 0
2038146 16992 14942 0 0
2038156 16992 14942 0 0
2038166 16992 14942 0 0
2038176 16992 14942 0 0
2038186 16992 14942 0 0
2038196 16992 14942 0 0
2038206 16992 14942 0 0
2038216 16992 14942 0 0
2038226 16992 14942 0 0
2038236 16992 14942 0 0
2038246 16992 14942 0 0
2038256 16992 14942 0 0
2038266 16992 14942 0 0
2038276 16992 14942 0 0
2038286 16992 14942 0 0
2038296 16992 14942 0 0
2038306 16992 14942 0 0
2038316 16992 14942 0 0
2038326 16992 14942 0 0
2038336 16992 14942 0 0
2038346 16992 14942 0 0
2038356 16992 14942 0 0
2038366 16992 14942 0 0
2038376 16992 14942 0 0
2038386 16992 14942 0 0
2038396 16992 14942 0 0
2038406 16992 14942 0 0
2038416 16992 14942 0 0
2038426 16992 14942 0 0
2038436 16992 14942 0 0
2038446 16992 14942 0 0
2038456 16992 14942 0 0
2038466 16992 14942 0 0
2038476 16992 14942 0 0
2038486 16992 14942 0 0
2038496 16992 14942 0 0
2038506 16992 14942 0 0
2038516 16992 14942 0 0
2038526 16992 14942 0 0
2038536 16992 14942 0 0
2038546 16992 14942 0 0
2038556 16992 14942 0 0
2038566 16992 14942 0 0
2038576 16992 14942 0 0
2038586 16992 14942 0 0
2038596 16992 14942 0 0
2038606 16992 14942 0 0
2038616 16992 14942 0 0
2038626 16992 14942 0 0
2038636 16992 14942 0 0
2038646 16992 14942 0 0
2038656 16992 14942 0 0
2038666 16992 14942 0 0
2038676 16992 14942 0 0
2038686 16992 14942 0 0
2038696 16992 14942 0 0
2038706 16992 14942 0 0
2038716 16992 14942 0 0
2038726 16992 14942 0 0
2038736 16992 14942 0 0
2038746 16992 14942 0 0
2038756 16992 14942 0 0
2038766 16992 14942 0 0
2038776 16992 14942 0 0
2038786 16992 14942 0 0
2038796 16992 14942 0 0
2038806 16992 14942 0 0
2038816 16992 14942 0 0
2038826 16992 14942 0 0
2038836 16992 14942 0 0
2038846 16992 14942 0 0
2038856 16992 14942 0 0
2038866 16992 14942 0 0
2038876 16992 14942 0 0
2038886 16992 14942 0 0
2038896 16992 14942 0 0
2038906 16992 14942 0 0
2038916 16992 14942 0 0
2038926 16992 14942 0 0
2038936 16992 14942 0 0
2038946 16992 14942 0 0
2038956 16992 14942 0 0
2038966 16992 14942 0 0
2038976 16992 14942 0 0
2038986 16992 14942 0 0
2038996 16992 14942 0 0
2039006 16992 14942 0 0
2039016 16992 14942 0 0
2039026 16992 14942 0 0
2039036 16992 14942 0 0
2039046 16992 14942 0 0
2039056 16992 14942 0 0
2039066 16992 14942 0 0
2039076 16992 14942 0 0
2039086 16992 14942 0 0
2039096 16992 14942 0 0
2039106 16992 14942 0 0
2039116 16992 14942 0 0
2039126 16992 14942 0 0
2039136 16992 14942 0 0
2039146 16992 14942 0 0
2039156 16992 14942 0 0
2039166 16992 14942 0 0
2039176 16992 14942 0 0
2039186 16992 14942 0 0
2039196 16992 14942 0 0
2039206 16992 14942 0 0
2039216 16992 14942 0 0
2039226 16992 14942 0 0
2039236 16992 14942 0 0
2039246 16992 14942 0 0
2039256 16992 14942 0 0
2039266 16992 14942 0 0
2039276 16992 14942 0 0
2039286 16992 14942 0 0
2039296 16992 14942 0 0
2039306 16992 14942 0 0
2039316 16992 14942 0 0
2039326 16992 14942 0 0
2039336 16992 14942 0 0
2039346 16992 14942 0 0
2039356 16992 14942 0 0
2039366 16992 14942 0 0
2039376 16992 14942 0 0
2039386 16992 14942 0 0
2039396 16992 14942 0 0
2039406 16992 14942 0 0
2039416 16992 14942 0 0
2039426 16992 14942 0 0
2039436 16992 14942 0 0
2039446 16992 14942 0 0
2039456 16992 14942 0 0
2039466 16992 14942 0 0
2039476 16992 14942 0 0
2039486 16992 14942 0 0
2039496 16992 14942 0 0
2039506 16992 14942 0 0
2039516 16992 14942 0 0
2039526 16992 14942 0 0
2039536 16992 14942 0 0
2039546 16992 14942 0 0
2039556 16992 14942 0 0
2039566 16992 14942 0 0
2039576 16992 14942 0 0
2039586 16992 14942 0 0
2039596 16992 14942 0 0
2039606 16992 14942 0 0
2039616 16992 14942 0 0
2039626 16992 14942 0 0
2039636 16992 14942 0 0
2039646 16992 14942 0 0
2039656 16992 14942 0 0
2039666 16992 14942 0 0
2039676 16992 14942 0 0
2039686 16992 14942 0 0
2039696 16992 14942 0 0
2039706 16992 14942 0 0
2039716 16992 14942 0 0
2039726 16992 14942 0 0
2039736 16992 14942 0 0
2039746 16992 14942 0 0
2039756 16992 14942 0 0
2039766 16992 14942 0 0
2039776 16992 14942 0 0
2039786 16992 14942 0 0
2039796 16992 14942 0 0
2039806 16992 14942 0 0
2039816 16992 14942 0 0
2039826 16992 14942 0 0
2039836 16992 14942 0 0
2039846 16992 14942 0 0
2039857 16992 14942 0 0
2039867 16992 14942 0 0
2039877 16992 14942 0 0
2039887 16992 14942 0 0
2039897 16992 14942 0 0
2039907 16992 14942 0 0
2039917 16992 14942 0 0
2039927 16992 14942 0 0
2039936 16992 14942 0 0
2039946 16992 14942 0 0
2039956 16992 14942 0 0
2039966 16992 14942 0 0
2039976 16992 14942 0 0
2039986 16992 14942 0 0
2039996 16992 14942 0 0
2040006 16992 14942 0 0
2040016 16992 14942 0 0
2040026 16992 14942 0 0
2040036 16992 14942 0 0
2040046 16992 14942 0 0
2040056 16992 14942 0 0
2040066 16992 14942 0 0
2040076 16992 14942 0 0
2040086 16992 14942 0 0
2040096 16992 14942 0 0
2040106 16992 14942 0 0
2040116 16992 14942 0 0
2040126 16992 14942 0 0
2040136 16992 14942 0 0
2040146 16992 14942 0 0
2040156 16992 14942 0 0
2040166 16992 14942 0 0
2040176 16992 14942 0 0
2040186 16992 14942 0 0
2040196 16992 14942 0 0
2040206 16992 14942 0 0
2040216 16992 14942 0 0
2040226 16992 14942 0 0
2040236 16992 14942 0 0
2040246 16992 14942 0 0
2040256 16992 14942 0 0
2040266 16992 14942 0 0
2040276 16992 14942 0 0
2040286 16992 14942 0 0
2040296 16992 14942 0 0
2040306 16992 14942 0 0
2040316 16992 14942 0 0
2040326 16992 14942 0 0
2040336 16992 14942 0 0
2040346 16992 14942 0 0
2040356 16992 14942 0 0
2040366 16992 14942 0 0
2040376 16992 14942 0 0
2040386 16992 14942 0 0
2040396 16992 14942 0 0
2040406 16992 14942 0 0
2040416 16992 14942 0 0
2040426 16992 14942 0 0
2040436 16992 14942 0 0
2040446 16992 14942 0 0
2040456 16992 14942 0 0
2040466 16992 14942 0 0
2040476 16992 14942 0 0
2040486 16992 14942 0 0
2040496 16992 14942 0 0
2040506 16992 14942 0 0
2040516 16992 14942 0 0
2040526 16992 14942 0 0
2040536 16992 14942 0 0
2040546 16992 14942 0 0
2040556 16992 14942 0 0
2040566 16992 14942 0 0
2040576 16992 14942 0 0
2040586 16992 14942 0 0
2040596 16992 14942 0 0
2040606 16992 14942 0 0
2040616 16992 14942 0 0
2040626 16992 14942 0 0
2040636 16992 14942 0 0
2040646 16992 14942 0 0
2040656 16992 14942 0 0
2040666 16992 14942 0 0
2040676 16992 14942 0 0
2040686 16992 14942 0 0
2040696 16992 14942 0 0
2040706 16992 14942 0 0
2040716 16992 14942 0 0
2040726 16992 14942 0 0
2040736 16992 14942 0 0
2040746 16992 14942 0 0
2040756 16992 14942 0 0
2040766 16992 14942 0 0
2040776 16992 14942 0 0
2040786 16992 14942 0 0
2040796 16992 14942 0 0
2040806 16992 14942 0 0
2040816 16992 14942 0 0
2040826 16992 14942 0 0
2040836 16992 14942 0 0
2040846 16992 14942 0 0
2040856 16992 14942 0 0
2040866 16992 14942 0 0
2040876 16992 14942 0 0
2040886 16992 14942 0 0
2040896 16992 14942 0 0
2040906 16992 14942 0 0
2040916 16992 14942 0 0
2040926 16992 14942 0 0
2040936 16992 14942 0 0
2040946 16992 14942 0 0
2040956 16992 14942 0 0
2040966 16992 14942 0 0
2040976 16992 14942 0 0
2040986 16992 14942 0 0
2040996 16992 14942 0 0
2041006 16992 14942 0 0
2041016 16992 14942 0 0
2041026 16992 14942 0 0
2041036 16992 14942 0 0
2041046 16992 14942 0 0
2041056 16992 14942 0 0
2041066 16992 14942 0 0
2041076 16992 14942 0 0
2041086 16992 14942 0 0
2041096 16992 14942 0 0
2041106 16992 14942 0 0
2041116 16992 14942 0 0
2041126 16992 14942 0 0
2041136 16992 14942 0 0
2041146 16992 14942 0 0
2041156 16992 14942 0 0
2041166 16992 14942 0 0
2041176 16992 14942 0 0
2041186 16992 14942 0 0
2041196 16992 14942 0 0
2041206 16992 14942 0 0
2041216 16992 14942 0 0
2041226 16992 14942 0 0
2041236 16992 14942 0 0
2041246 16992 14942 0 0
2041256 16992 14942 0 0
2041266 16992 14942 0 0
2041276 16992 14942 0 0
2041286 16992 14942 0 0
2041296 16992 14942 0 0
2041306 16992 14942 0 0
2041316 16992 14942 0 0
2041326 16992 14942 0 0
2041336 16992 14942 0 0
2041346 16992 14942 0 0
2041356 16992 14942 0 0
2041366 16992 14942 0 0
2041376 16992 14942 0 0
2041386 16992 14942 0 0
2041396 16992 14942 0 0
2041406 16992 14942 0 0
2041416 16992 14942 0 0
2041426 16992 14942 0 0
2041436 16992 14942 0 0
2041446 16992 14942 0 0
2041456 16992 14942 0 0
2041466 16992 14942 0 0
2041476 16992 14942 0 0
2041486 16992 14942 0 0
2041496 16992 14942 0 0
2041506 16992 14942 0 0
2041516 16992 14942 0 0
2041526 16992 14942 0 0
2041536 16992 14942 0 0
2041546 16992 14942 0 0
2041556 16992 14942 0 0
2041566 16992 14942 0 0
2041576 16992 14942 0 0
2041586 16992 14942 0 0
2041596 16992 14942 0 0
2041606 16992 14942 0 0
2041616 16992 14942 0 0
2041626 16992 14942 0 0
2041636 16992 14942 0 0
2041646 16992 14942 0 0
2041656 16992 14942 0 0
2041666 16992 14942 0 0
2041676 16992 14942 0 0
2041686 16992 14942 0 0
2041696 16992 14942 0 0
2041706 16992 14942 0 0
2041716 16992 14942 0 0
2041726 16992 14942 0 0
2041736 16992 14942 0 0
2041746 16992 14942 0 0
2041756 16992 14942 0 0
2041766 16992 14942 0 0
2041776 16992 14942 0 0
2041786 16992 14942 0 0
2041796 16992 14942 0 0
2041806 16992 14942 0 0
2041816 16992 14942 0 0
2041826 16992 14942 0 0
2041836 16992 14942 0 0
2041846 16992 14942 0 0
2041856 16992 14942 0 0
2041866 16992 14942 0 0
2041876 16992 14942 0 0
2041886 16992 14942 0 0
2041896 16992 14942 0 0
2041906 16992 14942 0 0
2041916 16992 14942 0 0
2041927 16992 14942 0 0
2041937 16992 14942 0 0
2041947 16992 14942 0 0
2041957 16992 14942 0 0
2041967 16992 14942 0 0
2041977 16992 14942 0 0
2041987 16992 14942 0 0
2041996 16992 14942 0 0
2042007 16992 14942 0 0
2042016 16992 14942 0 0
2042026 16992 14942 0 0
2042036 16992 14942 0 0
2042046 16992 14942 0 0
2042056 16992 14942 0 0
2042066 16992 14942 0 0
2042076 16992 14942 0 0
2042086 16992 14942 0 0
2042096 16992 14942 0 0
2042106 16992 14942 0 0
2042116 16992 14942 0 0
2042126 16992 14942 0 0
2042136 16992 14942 0 0
2042146 16992 14942 0 0
2042156 16992 14942 0 0
2042166 16992 14942 0 0
2042176 16992 14942 0 0
2042186 16992 14942 0 0
2042196 16992 14942 0 0
2042206 16992 14942 0 0
2042216 16992 14942 0 0
2042226 16992 14942 0 0
2042236 16992 14942 0 0
2042246 16992 14942 0 0
2042256 16992 14942 0 0
2042266 16992 14942 0 0
2042276 16992 14942 0 0
2042286 16992 14942 0 0
2042296 16992 14942 0 0
2042306 16992 14942 0 0
2042316 16992 14942 0 0
2042326 16992 14942 0 0
2042336 16992 14942 0 0
2042346 16992 14942 0 0
2042356 16992 14942 0 0
2042366 16992 14942 0 0
2042376 16992 14942 0 0
2042386 16992 14942 0 0
2042396 16992 14942 0 0
2042406 16992 14942 0 0
2042416 16992 14942 0 0
2042426 16992 14942 0 0
2042436 16992 14942 0 0
2042446 16992 14942 0 0
2042456 16992 14942 0 0
2042466 16992 14942 0 0
2042476 16992 14942 0 0
2042486 16992 14942 0 0
2042496 16992 14942 0 0
2042506 16992 14942 0 0
2042516 16992 14942 0 0
2042526 16992 14942 0 0
2042536 16992 14942 0 0
2042546 16992 14942 0 0
2042556 16992 14942 0 0
2042566 16992 14942 0 0
2042576 16992 14942 0 0
2042586 16992 14942 0 0
2042596 16992 14942 0 0
2042606 16992 14942 0 0
2042616 16992 14942 0 0
2042626 16992 14942 0 0
2042636 16992 14942 0 0
2042646 16992 14942 0 0
2042656 16992 14942 0 0
2042666 16992 14942 0 0
2042676 16992 14942 0 0
2042686 16992 14942 0 0
2042696 16992 14942 0 0
2042706 16992 14942 0 0
2042716 16992 14942 0 0
2042726 16992 14942 0 0
2042736 16992 14942 0 0
2042746 16992 14942 0 0
2042756 16992 14942 0 0
2042766 16992 14942 0 0
2042776 16992 14942 0 0
2042786 16992 14942 0 0
2042796 16992 14942 0 0
2042806 16992 14942 0 0
2042816 16992 14942 0 0
2042826 16992 14942 0 0
2042836 16992 14942 0 0
2042846 16992 14942 0 0
2042856 16992 14942 0 0
2042866 16992 14942 0 0
2042876 16992 14942 0 0
2042886 16992 14942 0 0
2042896 16992 14942 0 0
2042906 16992 14942 0 0
2042916 16992 14942 0 0
2042926 16992 14942 0 0
2042936 16992 14942 0 0
2042946 16992 14942 0 0
2042956 16992 14942 0 0
2042966 16992 14942 0 0
2042976 16992 14942 0 0
2042986 16992 14942 0 0
2042996 16992 14942 0 0
2043006 16992 14942 0 0
2043016 16992 14942 0 0
2043026 16992 14942 0 0
2043036 16992 14942 0 0
2043046 16992 14942 0 0
2043056 16992 14942 0 0
2043066 16992 14942 0 0
2043076 16992 14942 0 0
2043086 16992 14942 0 0
2043096 16992 14942 0 0
2043106 16992 14942 0 0
2043116 16992 14942 0 0
2043126 16992 14942 0 0
2043136 16992 14942 0 0
2043146 16992 14942 0 0
2043156 16992 14942 0 0
2043166 16992 14942 0 0
2043176 16992 14942 0 0
2043186 16992 14942 0 0
2043196 16992 14942 0 0
2043206 16992 14942 0 0
2043216 16992 14942 0 0
2043226 16992 14942 0 0
2043236 16992 14942 0 0
2043246 16992 14942 0 0
2043256 16992 14942 0 0
2043266 16992 14942 0 0
2043276 16992 14942 0 0
2043286 16992 14942 0 0
2043296 16992 14942 0 0
2043306 16992 14942 0 0
2043316 16992 14942 0 0
2043326 16992 14942 0 0
2043336 16992 14942 0 0
2043346 16992 14942 0 0
2043356 16992 14942 0 0
2043366 16992 14942 0 0
2043376 16992 14942 0 0
2043386 16992 14942 0 0
2043396 16992 14942 0 0
2043406 16992 14942 0 0
2043416 16992 14942 0 0
2043426 16992 14942 0 0
2043436 16992 14942 0 0
2043446 16992 14942 0 0
2043456 16992 14942 0 0
2043466 16992 14942 0 0
2043476 16992 14942 0 0
2043486 16992 14942 0 0
2043496 16992 14942 0 0
2043506 16992 14942 0 0
2043516 16992 14942 0 0
2043526 16992 14942 0 0
2043536 16992 14942 0 0
2043546 16992 14942 0 0
2043556 16992 14942 0 0
2043566 16992 14942 0 0
2043576 16992 14942 0 0
2043586 16992 14942 0 0
2043596 16992 14942 0 0
2043606 16992 14942 0 0
2043616 16992 14942 0 0
2043626 16992 14942 0 0
2043636 16992 14942 0 0
2043646 16992 14942 0 0
2043656 16992 14942 0 0
2043666 16992 14942 0 0
2043676 16992 14942 0 0
2043686 16992 14942 0 0
2043696 16992 14942 0 0
2043706 16992 14942 0 0
2043716 16992 14942 0 0
2043726 16992 14942 0 0
2043736 16992 14942 0 0
2043746 16992 14942 0 0
2043756 16992 14942 0 0
2043766 16992 14942 0 0
2043776 16992 14942 0 0
2043786 16992 14942 0 0
2043796 16992 14942 0 0
2043806 16992 14942 0 0
2043816 16992 14942 0 0
2043826 16992 14942 0 0
2043836 16992 14942 0 0
2043846 16992 14942 0 0
2043856 16992 14942 0 0
2043866 16992 14942 0 0
2043876 16992 14942 0 0
2043886 16992 14942 0 0
2043896 16992 14942 0 0
2043906 16992 14942 0 0
2043916 16992 14942 0 0
2043926 16992 14942 0 0
2043936 16992 14942 0 0
2043946 16992 14942 0 0
2043956 16992 14942 0 0
2043966 16992 14942 0 0
2043977 16992 14942 0 0
2043987 16992 14942 0 0
2043997 16992 14942 0 0
2044007 16992 14942 0 0
2044017 16992 14942 0 0
2044027 16992 14942 0 0
2044037 16992 14942 0 0
2044047 16992 14942 0 0
2044056 16992 14942 0 0
2044066 16992 14942 0 0
2044076 16992 14942 0 0
2044086 16992 14942 0 0
2044096 16992 14942 0 0
2044106 16992 14942 0 0
2044116 16992 14942 0 0
2044126 16992 14942 0 0
2044136 16992 14942 0 0
2044146 16992 14942 0 0
2044156 16992 14942 0 0
2044166 16992 14942 0 0
2044176 16992 14942 0 0
2044186 16992 14942 0 0
2044196 16992 14942 0 0
2044206 16992 14942 0 0
2044216 16992 14942 0 0
2044226 16992 14942 0 0
2044236 16992 14942 0 0
2044246 16992 14942 0 0
2044256 16992 14942 0 0
2044266 16992 14942 0 0
2044276 16992 14942 0 0
2044286 16992 14942 0 0
2044296 16992 14942 0 0
2044306 16992 14942 0 0
2044316 16992 14942 0 0
2044326 16992 14942 0 0
2044336 16992 14942 0 0
2044346 16992 14942 0 0
2044356 16992 14942 0 0
2044366 16992 14942 0 0
2044376 16992 14942 0 0
2044386 16992 14942 0 0
2044396 16992 14942 0 0
2044406 16992 14942 0 0
2044416 16992 14942 0 0
2044426 16992 14942 0 0
2044436 16992 14942 0 0
2044446 16992 14942 0 0
2044456 16992 14942 0 0
2044466 16992 14942 0 0
2044476 16992 14942 0 0
2044486 16992 14942 0 0
2044496 16992 14942 0 0
2044506 16992 14942 0 0
2044516 16992 14942 0 0
2044526 16992 14942 0 0
2044536 16992 14942 0 0
2044546 16992 14942 0 0
2044556 16992 14942 0 0
2044566 16992 14942 0 0
2044576 16992 14942 0 0
2044586 16992 14942 0 0
2044596 16992 14942 0 0
2044606 16992 14942 0 0
2044616 16992 14942 0 0
2044626 16992 14942 0 0
2044636 16992 14942 0 0
2044646 16992 14942 0 0
2044656 16992 14942 0 0
2044666 16992 14942 0 0
2044676 16992 14942 0 0
2044686 16992 14942 0 0
2044696 16992 14942 0 0
2044706 16992 14942 0 0
2044716 16992 14942 0 0
2044726 16992 14942 0 0
2044736 16992 14942 0 0
2044746 16992 14942 0 0
2044756 16992 14942 0 0
2044766 16992 14942 0 0
2044776 16992 14942 0 0
2044786 16992 14942 0 0
2044796 16992 14942 0 0
2044806 16992 14942 0 0
2044816 16992 14942 0 0
2044826 16992 14942 0 0
2044836 16992 14942 0 0
2044846 16992 14942 0 0
2044856 16992 14942 0 0
2044866 16992 14942 0 0
2044876 16992 14942 0 0
2044886 16992 14942 0 0
2044896 16992 14942 0 0
2044906 16992 14942 0 0
2044916 16992 14942 0 0
2044926 16992 14942 0 0
2044936 16992 14942 0 0
2044946 16992 14942 0 0
2044956 16992 14942 0 0
2044966 16992 14942 0 0
2044976 16992 14942 0 0
2044986 16992 14942 0 0
2044996 16992 14942 0 0
2045006 16992 14942 0 0
2045016 16992 14942 0 0
2045026 16992 14942 0 0
2045036 16992 14942 0 0
2045046 16992 14942 0 0
2045056 16992 14942 0 0
2045066 16992 14942 0 0
2045076 16992 14942 0 0
2045086 16992 14942 0 0
2045096 16992 14942 0 0
2045106 16992 14942 0 0
2045116 16992 14942 0 0
2045126 16992 14942 0 0
2045136 16992 14942 0 0
2045146 16992 14942 0 0
2045156 16992 14942 0 0
2045166 16992 14942 0 0
2045176 16992 14942 0 0
2045186 16992 14942 0 0
2045196 16992 14942 0 0
2045206 16992 14942 0 0
2045216 16992 14942 0 0
2045226 16992 14942 0 0
2045236 16992 14942 0 0
2045246 16992 14942 0 0
2045256 16992 14942 0 0
2045266 16992 14942 0 0
2045276 16992 14942 0 0
2045286 16992 14942 0 0
2045296 16992 14942 0 0
2045306 16992 14942 0 0
2045316 16992 14942 0 0
2045326 16992 14942 0 0
2045336 16992 14942 0 0
2045346 16992 14942 0 0
2045356 16992 14942 0 0
2045366 16992 14942 0 0
2045376 16992 14942 0 0
2045386 16992 14942 0 0
2045396 16992 14942 0 0
2045406 16992 14942 0 0
2045416 16992 14942 0 0
2045426 16992 14942 0 0
2045436 16992 14942 0 0
2045446 16992 14942 0 0
2045456 16992 14942 0 0
2045466 16992 14942 0 0
2045476 16992 14942 0 0
2045486 16992 14942 0 0
2045496 16992 14942 0 0
2045506 16992 14942 0 0
2045516 16992 14942 0 0
2045526 16992 14942 0 0
2045536 16992 14942 0 0
2045546 16992 14942 0 0
2045556 16992 14942 0 0
2045566 16992 14942 0 0
2045576 16992 14942 0 0
2045586 16992 14942 0 0
2045596 16992 14942 0 0
2045606 16992 14942 0 0
2045616 16992 14942 0 0
2045626 16992 14942 0 0
2045636 16992 14942 0 0
2045646 16992 14942 0 0
2045656 16992 14942 0 0
2045666 16992 14942 0 0
2045676 16992 14942 0 0
2045686 16992 14942 0 0
2045696 16992 14942 0 0
2045706 16992 14942 0 0
2045716 16992 14942 0 0
2045726 16992 14942 0 0
2045736 16992 14942 0 0
2045746 16992 14942 0 0
2045756 16992 14942 0 0
2045766 16992 14942 0 0
2045776 16992 14942 0 0
2045786 16992 14942 0 0
2045796 16992 14942 0 0
2045806 16992 14942 0 0
2045816 16992 14942 0 0
2045826 16992 14942 0 0
2045836 16992 14942 0 0
2045846 16992 14942 0 0
2045856 16992 14942 0 0
2045866 16992 14942 0 0
2045876 16992 14942 0 0
2045886 16992 14942 0 0
2045896 16992 14942 0 0
2045906 16992 14942 0 0
2045916 16992 14942 0 0
2045926 16992 14942 0 0
2045936 16992 14942 0 0
2045946 16992 14942 0 0
2045956 16992 14942 0 0
2045966 16992 14942 0 0
2045976 16992 14942 0 0
2045986 16992 14942 0 0
2045996 16992 14942 0 0
2046007 16992 14942 0 0
2046017 16992 14942 0 0
2046027 16992 14942 0 0
2046037 16992 14942 0 0
2046047 16992 14942 0 0
2046057 16992 14942 0 0
2046066 16992 14942 0 0
2046076 16992 14942 0 0
2046086 16992 14942 0 0
2046096 16992 14942 0 0
2046106 16992 14942 0 0
2046116 16992 14942 0 0
2046126 16992 14942 0 0
2046136 16992 14942 0 0
2046146 16992 14942 0 0
2046156 16992 14942 0 0
2046166 16992 14942 0 0
2046176 16992 14942 0 0
2046186 16992 14942 0 0
2046196 16992 14942 0 0
2046206 16992 14942 0 0
2046216 16992 14942 0 0
2046226 16992 14942 0 0
2046236 16992 14942 0 0
2046246 16992 14942 0 0
2046256 16992 14942 0 0
2046266 16992 14942 0 0
2046276 16992 14942 0 0
2046286 16992 14942 0 0
2046296 16992 14942 0 0
2046306 16992 14942 0 0
2046316 16992 14942 0 0
2046326 16992 14942 0 0
2046336 16992 14942 0 0
2046346 16992 14942 0 0
2046356 16992 14942 0 0
2046366 16992 14942 0 0
2046376 16992 14942 0 0
2046386 16992 14942 0 0
2046396 16992 14942 0 0
2046406 16992 14942 0 0
2046416 16992 14942 0 0
2046426 16992 14942 0 0
2046436 16992 14942 0 0
2046446 16992 14942 0 0
2046456 16992 14942 0 0
2046466 16992 14942 0 0
