t_imu ax ay az gx gy gz
377.526 0.352845 0.0413 9.68125 -0.076294 -0.343323 0.228882
377.536 0.203806 0.0404022 9.83478 0.12207 -0.236511 0.205994
377.546 0.00987608 0.0745195 9.98831 -0.0152588 0.518799 0.137329
377.556 0.056563 0.0664391 9.92097 0.0076294 0.0076294 -0.0457764
377.566 0.335787 0.0107739 9.67407 -0.0534058 -0.450135 0.0915528
377.576 0.217274 0.0170587 9.86351 0.25177 -0.335694 0.144959
377.586 0.0260369 0.0709282 9.99998 -0.038147 0.450135 0.106812
377.596 0.105046 0.0520739 9.90481 0.152588 -0.213623 -0.0228882
377.606 0.343867 0.0413 9.6633 -0.0228882 -0.205994 0.12207
377.616 0.220865 0.0107739 9.78271 0.183106 -0.228882 0.0839234
377.626 0.00987608 0.0691326 10.0269 -0.0152588 0.427246 0.038147
377.636 0.114024 0.0197522 9.90661 0.0534058 -0.221253 0.0305176
377.646 0.35913 -0.0134674 9.65432 -0.0228882 -0.488282 0.144959
377.656 0.205602 0.0215478 9.86531 0.2594 -0.305176 0.175476
377.666 0.0134674 0.0763152 9.99011 0.0610352 0.434876 0.0915528
377.676 0.0987608 0.0511761 9.94252 0.0534058 -0.244141 0.0686646
377.686 0.364517 0.0395043 9.68844 -0.0610352 -0.38147 0.12207
377.696 0.224456 0.0224456 9.84556 0.0457764 -0.114441 0.0839234
377.706 0.0413 0.0538695 9.95868 -0.038147 0.419617 0.205994
377.716 0.118513 0.0736217 9.93893 0.038147 0.0076294 0.0305176
377.726 0.360926 0.0556652 9.66868 0 -0.389099 0.282288
377.736 0.210989 0.0350152 9.89673 0.0305176 -0.228882 0.0915528
377.746 -0.00448913 0.0395043 9.99729 0.0534058 0.404358 0.244141
377.756 0.100556 0.0395043 9.92456 0.0991822 -0.106812 0.0839234
377.766 0.3717 0.0242413 9.6211 0.0152588 -0.289917 0.0228882
377.776 0.216376 0.0233435 9.86261 0.0228882 -0.0991822 0.152588
377.786 0.00269348 0.0646434 9.97305 0.0839234 0.434876 0.1297
377.796 0.105046 0.056563 9.9084 0.183106 -0.198364 0.152588
377.806 0.375291 0.0457891 9.65522 -0.0152588 -0.442505 0.190735
377.816 0.222661 0.0251391 9.88596 0.038147 -0.1297 0.198364
377.826 0.0233435 0.0332195 9.97125 0.0534058 0.427246 0.160217
377.836 0.105943 0.0296282 9.93175 0.106812 -0.152588 0.0534058
377.846 0.360028 0.0377087 9.60225 -0.0839234 -0.236511 0.305176
377.856 0.237026 0.0296282 9.85543 0.0152588 0.0915528 0.213623
377.866 0.00269348 0.0745195 9.99908 -0.0610352 0.389099 0.0457764
377.876 0.101454 0.06195 9.92277 0.0152588 -0.114441 0.0610352
377.886 0.335787 0.0269348 9.67766 0.0915528 -0.366211 0.0915528
377.896 0.204704 0.0682347 9.87159 0.0610352 0.076294 0.297547
377.906 0.000897826 0.0646434 9.98382 0.0305176 0.541687 0.0915528
377.916 0.092476 0.0260369 9.92097 -0.0457764 -0.175476 0.114441
377.926 0.369904 0.0296282 9.63098 0.0305176 -0.457764 0.106812
377.936 0.233435 0.0260369 9.88596 0.137329 -0.0839234 0.160217
377.946 -0.00448913 0.056563 9.97574 0.0305176 0.389099 0.114441
377.956 0.119411 0.0323217 9.94252 -0.0915528 -0.144959 0.0457764
377.966 0.369006 0.0296282 9.62649 0.0610352 -0.465393 0.1297
377.976 0.207398 0.0305261 9.85813 0 0.160217 0.106812
377.986 0.0170587 0.0655413 10.0009 0.106812 0.419617 0.0228882
377.996 0.100556 0.06195 9.93983 -0.0305176 -0.0839234 0.114441
378.006 0.350152 0.0224456 9.66599 0.0991822 -0.213623 0.114441
378.016 0.184054 0.0251391 9.87967 -0.144959 0.198364 0.144959
378.026 -0.0035913 0.0628478 9.95958 -0.0457764 0.25177 0.0991822
378.036 0.112228 0.0224456 9.93713 -0.0534058 0.0152588 0.114441
378.046 0.369006 0.00538695 9.63277 0.167847 -0.305176 0.190735
378.056 0.203806 0.0341174 9.89045 0.0534058 0.312805 0.0534058
378.066 -0.000897826 0.0709282 10.0134 0.137329 0.366211 0.0228882
378.076 0.110433 0.0502782 9.9102 0.0152588 -0.205994 0.12207
378.086 0.360028 0.0260369 9.6642 0.0305176 -0.434876 0.228882
378.096 0.199317 0.0314239 9.88237 -0.0991822 0.114441 0.183106
378.106 -0.00538695 0.0799065 9.97125 0.0915528 0.274658 0.0686646
378.116 0.112228 0.0484826 9.92636 -0.0457764 -0.236511 0.076294
378.126 0.351948 0.0493804 9.61302 0.198364 -0.457764 0.0839234
378.136 0.199317 0.0287304 9.89224 -0.137329 0.373841 0.1297
378.146 0.00538695 0.056563 9.96497 0.152588 0.411988 -0.0534058
378.156 0.0960673 0.0377087 9.93534 -0.0534058 -0.0839234 0.0839234
378.166 0.364517 0.0493804 9.6229 0.114441 -0.610352 0.0228882
378.176 0.183156 0.0287304 9.92456 -0.137329 0.442505 0.1297
378.186 0.00808043 0.0628478 9.96138 0.0686646 0.312805 0.0534058
378.196 0.112228 0.0493804 9.94521 0.0076294 -0.213623 0.221253
378.206 0.372598 0.0430956 9.61033 0.282288 -0.579834 -0.0076294
378.216 0.197522 0.0368109 9.93534 -0.0915528 0.343323 0.175476
378.226 -0.0251391 0.0628478 9.93354 0.137329 0.144959 0.0534058
378.236 0.104148 0.02065 9.94521 -0.0305176 -0.0991822 0.0686646
378.246 0.358232 0.0386065 9.60045 0.213623 -0.663758 0.144959
378.256 0.199317 0.0377087 9.91828 -0.0991822 0.312805 0.2594
378.266 0.00628478 0.0655413 9.93983 0.1297 0.2594 0.0305176
378.276 0.104148 0.0224456 9.92726 -0.0534058 -0.267029 0.0305176
378.286 0.361824 0.0305261 9.61661 0.244141 -0.541687 0.0991822
378.296 0.225354 0.0377087 9.90302 -0.137329 0.343323 0.213623
378.306 -0.00718261 0.0673369 9.96227 0.114441 0.289917 0.0686646
378.316 0.107739 0.0161609 9.92367 -0.198364 -0.2594 0.144959
378.326 0.362722 0.0305261 9.61302 0.228882 -0.610352 0.144959
378.336 0.201113 0.0314239 9.92367 -0.0839234 0.282288 0.114441
378.346 0.000897826 0.0727239 9.95329 0.12207 0.297547 0.228882
378.356 0.0897826 0.0430956 9.96497 -0.076294 -0.2594 0.167847
378.366 0.365415 0.0377087 9.59147 0.320435 -0.411988 0.152588
378.376 0.202011 0.0386065 9.94342 -0.038147 0.465393 0.167847
378.386 0.0287304 0.0969652 9.91469 0.198364 0.152588 0.0457764
378.396 0.092476 0.0502782 9.94881 -0.1297 -0.267029 0.137329
378.406 0.335787 0.0224456 9.62379 0.106812 -0.526429 0.267029
378.416 0.184054 0.0143652 9.91379 -0.152588 0.228882 0.144959
378.426 -0.0125696 0.0745195 9.95419 0.0991822 0.0991822 0.0610352
378.436 0.100556 0.056563 9.94162 -0.0991822 -0.427246 0.0839234
378.446 0.336685 0.02065 9.62828 0.137329 -0.358582 0.183106
378.456 0.201113 0.0242413 9.94611 -0.213623 0.51117 0.076294
378.466 0.0233435 0.0852934 9.89673 0.152588 0.0839234 0.0686646
378.476 0.121206 0.0368109 9.991 -0.0915528 -0.274658 0.167847
378.486 0.355539 0.0107739 9.60045 0.350952 -0.541687 0.160217
378.497 0.00538695 0.0942717 9.93713 0.205994 0.274658 0.0305176
378.507 0.105943 0.0538695 9.93624 -0.0152588 -0.602723 0.0152588
378.517 0.352845 -0.00448913 9.65342 0.25177 -0.427246 0.167847
378.527 0.160711 0.0161609 9.92187 -0.0686646 0.457764 0.2594
378.537 -0.0107739 0.0817021 9.91379 0.137329 0.175476 0.152588
378.547 0.132878 0.0520739 9.98292 -0.0915528 -0.442505 0.221253
378.557 0.363619 0.0296282 9.59057 0.228882 -0.335694 0.144959
378.567 0.196624 0.0314239 9.94881 -0.198364 0.617981 0.25177
378.576 -0.00987608 0.0520739 9.93893 0.213623 0.190735 0.0534058
378.586 0.122104 0.0574608 9.96766 0.213623 0.190735 0.0534058
378.596 0.365415 0.0466869 9.60135 -0.0839234 -0.282288 0
378.606 0.18585 0.0224456 9.9506 0.274658 -0.473023 0.183106
378.616 0.00448913 0.0610521 9.90122 -0.0686646 0.534058 0.205994
378.626 0.100556 0.0745195 9.9524 0.167847 -0.12207 0.0076294
378.636 0.376189 0.02065 9.5816 -0.12207 -0.465393 0.0686646
378.646 0.168791 0.0269348 9.97305 0.205994 -0.411988 0.1297
378.656 -0.0188543 0.0790087 9.88237 -0.152588 0.587464 0.144959
378.666 0.113126 0.0377087 9.9506 0.205994 0.0152588 0.167847
378.676 0.382474 0.0430956 9.59057 -0.236511 -0.305176 0.0839234
378.686 0.205602 0.0592565 9.96676 0.25177 -0.442505 0.0457764
378.696 -0.0430956 0.0799065 9.9111 0.0305176 0.488282 0.228882
378.706 0.112228 0.0242413 9.96676 0.0610352 -0.0457764 0.0152588
378.716 0.35913 0.0511761 9.60584 -0.228882 -0.213623 0.0915528
378.726 0.157119 0.0323217 10.0314 0.0839234 -0.236511 0.0305176
378.736 -0.0260369 0.0592565 9.89135 0.0686646 0.419617 0.0610352
378.746 0.100556 0.0278326 9.95689 0.0228882 -0.160217 0.0457764
378.756 0.353743 0.0314239 9.58698 -0.213623 -0.335694 0.244141
378.766 0.191237 0.0502782 9.95509 0.228882 -0.556946 0.0991822
378.776 0.0107739 0.0583587 9.92816 0.0152588 0.267029 0.0686646
378.786 0.0879869 0.0314239 9.96586 0.213623 0.038147 0.0686646
378.796 0.361824 0.0170587 9.59865 -0.038147 -0.228882 0.038147
378.806 0.210989 0.0475848 9.94881 0.175476 -0.114441 0.12207
378.816 0.0107739 0.0646434 9.88686 -0.0839234 0.64087 0.183106
378.826 0.097863 0.0350152 9.96946 0.076294 -0.0610352 0.0915528
378.836 0.35913 0.0143652 9.61302 -0.0991822 -0.228882 0.0991822
378.846 0.178667 0.0323217 9.96048 0.190735 -0.305176 0.137329
378.856 -0.0134674 0.0664391 9.88416 0.0076294 0.366211 -0.0152588
378.866 0.097863 0.0350152 9.99011 0.0152588 0.038147 0.0686646
378.876 0.355539 0.0251391 9.56184 0.0076294 -0.488282 0.038147
378.886 0.184952 0.0421978 9.99011 0.144959 -0.198364 0.137329
378.896 -0.00808043 0.0646434 9.868 -0.038147 0.450135 0.144959
378.906 0.121206 0.0538695 10.0063 0.106812 0.0839234 0.160217
378.916 0.347459 0.0224456 9.57082 0.0610352 -0.297547 0.2594
378.926 0.179565 0.0188543 9.97035 0.12207 -0.183106 0.137329
378.936 0.0035913 0.056563 9.88506 0.0076294 0.495911 0.0686646
378.946 0.128389 0.056563 9.97484 0.160217 -0.0610352 0.0610352
378.956 0.339378 0.0035913 9.59147 -0.0152588 -0.38147 0.038147
378.966 0.192135 0.0188543 9.98113 0.0686646 -0.0457764 0.076294
378.976 0.00718261 0.0664391 9.8707 0.0305176 0.350952 0.221253
378.986 0.10325 0.0457891 9.97664 0.0686646 -0.12207 -0.0305176
378.996 0.353743 0.0323217 9.57351 -0.0228882 -0.389099 0.0305176
379.006 0.198419 0.00897826 9.991 0.0534058 -0.213623 0.114441
379.016 0 0.0736217 9.88955 -0.0228882 0.717164 0.0610352
379.026 0.109535 0.0413 9.98382 -0.038147 -0.183106 0.076294
379.036 0.35913 0.0107739 9.5789 0.0076294 -0.450135 0.167847
379.046 0.175076 0.000897826 10.0323 0.0228882 -0.0152588 0.205994
379.056 -0.0251391 0.0861913 9.85723 0.198364 0.274658 0.106812
379.066 0.147243 0.0404022 10.0072 -0.0076294 -0.289917 -0.0305176
379.076 0.395941 0 9.5394 0.0915528 -0.282288 0.114441
379.086 0.171485 0.0242413 10.0206 0.0915528 0.0991822 0.160217
379.096 -0.0188543 0.077213 9.88237 0.106812 0.473023 0.160217
379.106 0.123002 0.0332195 9.96856 -0.0991822 0.0305176 0
379.116 0.386065 0.00628478 9.55466 0.0915528 -0.427246 0.0534058
379.126 0.183156 0.0395043 10.053 -0.038147 -0.0305176 0.160217
379.136 -0.0107739 0.0547674 9.82491 0.0610352 0.312805 0.106812
379.146 0.126593 0.0421978 10.0197 0.0305176 -0.1297 0.144959
379.156 0.369006 0.0457891 9.54658 0.190735 -0.701905 0.12207
379.166 0.178667 0.0664391 10.0565 -0.0839234 0.0305176 0.190735
379.176 -0.0439935 0.0439935 9.8285 -0.0305176 0.228882 0.106812
379.186 0.114922 0.0601543 9.9937 -0.0305176 -0.167847 0.137329
379.196 0.386963 0.0448913 9.55825 0.076294 -0.602723 0.12207
379.206 0.195726 0.0332195 10.0296 0.0839234 -0.0686646 0.183106
379.216 -0.0143652 0.0520739 9.868 0.076294 0.534058 0.114441
379.226 0.118513 0.0583587 9.97754 0.038147 -0.0686646 0.114441
379.236 0.386065 0.0368109 9.52324 0.12207 -0.595093 0.137329
379.246 0.197522 0.0493804 10.0242 -0.0991822 0.282288 0.167847
379.256 -0.0287304 0.0305261 9.90481 0.0915528 0.320435 0.076294
379.266 0.107739 0.0251391 9.96586 0.0534058 -0.152588 0.152588
379.276 0.393248 0.0224456 9.56813 0.137329 -0.625611 0.0152588
379.286 0.172383 0.0601543 9.98292 -0.0610352 -0.0076294 0.1297
379.296 -0.0161609 0.0745195 9.92187 0.0610352 0.236511 0.0915528
379.306 0.114024 0.0323217 9.9515 0.0839234 -0.106812 0.038147
379.316 0.367211 0.0520739 9.55287 0.0991822 -0.38147 -0.0228882
379.326 0.199317 0.0269348 9.99549 -0.0152588 0.228882 0.106812
379.336 -0.000897826 0.0655413 9.8671 0.183106 0.213623 0.076294
379.346 0.11582 0.0430956 10.0072 -0.038147 -0.183106 0.0534058
379.356 0.358232 0.0143652 9.5403 0.106812 -0.305176 0.0839234
379.366 0.182259 0.0439935 9.98382 0.0305176 0.328064 0.160217
379.376 -0.00538695 0.0556652 9.8707 0.2594 0.167847 0.0457764
379.386 0.135572 0.0404022 9.98921 -0.0305176 -0.0686646 0.1297
379.396 0.387861 0.00718261 9.5403 0.167847 -0.473023 0.213623
379.406 0.168791 0.0278326 9.95778 -0.0305176 0.190735 0.228882
379.416 0.00448913 0.0700304 9.88326 0.106812 0.0457764 0.0457764
379.426 0.11133 0.0251391 9.98203 -0.114441 -0.358582 0.0839234
379.436 0.361824 0.00897826 9.56903 0.213623 -0.534058 0.167847
379.446 0.168791 0.0386065 10.0152 -0.076294 0.312805 0.076294
379.456 -0.00448913 0.0745195 9.87429 0.137329 0.205994 0.1297
379.466 0.128389 0.0466869 9.99819 -0.0305176 -0.305176 0.0305176
379.476 0.384269 0.0107739 9.54748 0.2594 -0.63324 0.0534058
379.486 0.156222 0.0143652 10.0359 -0.152588 0.343323 0.076294
379.496 -0.00179565 0.0601543 9.85005 0.167847 0.137329 0.0686646
379.506 0.138265 0.0763152 10.0188 -0.0915528 -0.228882 0.205994
379.516 0.352845 0.0188543 9.55915 0.2594 -0.335694 0
379.526 0.184952 0.0107739 10.0539 0.0228882 0.205994 0.1297
379.536 -0.00538695 0.0556652 9.82491 0.160217 0.282288 0.0457764
379.546 0.136469 0.0574608 10.0099 -0.183106 -0.236511 0.137329
379.556 0.3717 0.0448913 9.54299 0.244141 -0.51117 0.144959
379.566 0.166098 0.0332195 10.0386 -0.0076294 0.213623 0.213623
379.576 -0.02065 0.0799065 9.86082 0.076294 0.274658 0.0457764
379.586 0.116717 0.0413 9.97754 -0.244141 -0.190735 -0.0305176
379.596 0.376189 0.0188543 9.54838 0.190735 -0.411988 0.1297
379.606 0.167893 0.0457891 10.0269 -0.0457764 0.267029 0.167847
379.616 -0.0179565 0.0520739 9.8276 0.1297 0.312805 0.0839234
379.626 0.141856 0.0368109 10.0359 -0.038147 -0.228882 0.0534058
379.636 0.358232 0.0287304 9.53042 0.335694 -0.404358 0.0686646
379.646 0.191237 0.0314239 10.07 -0.0991822 0.389099 0.221253
379.656 -0.0251391 0.0529717 9.85274 0.198364 0.0839234 0.0991822
379.666 0.124798 0.0448913 10.009 -0.0991822 -0.205994 0.1297
379.676 0.37978 0.0269348 9.55107 0.267029 -0.488282 0.167847
379.686 0.176872 0.0592565 10.0233 -0.0228882 0.427246 0.198364
379.696 -0.00538695 0.0682347 9.81593 0.236511 0.175476 0.205994
379.706 0.101454 0.035913 10.0054 -0.0610352 -0.473023 0.183106
379.716 0.390554 0.0475848 9.56274 0.213623 -0.480652 -0.0305176
379.726 0.186748 0.0457891 9.99549 0 0.328064 0.12207
379.736 0.0125696 0.0502782 9.88955 0.0152588 0.236511 0.0534058
379.746 0.140061 0.0323217 9.96946 -0.137329 -0.297547 0.0228882
379.756 0.353743 0.0350152 9.56543 0.167847 -0.38147 0.0839234
379.766 0.171485 0.0457891 10.035 -0.0839234 0.350952 0.0076294
379.776 -0.00718261 0.0852934 9.85813 0.076294 0.0991822 0.12207
379.786 0.110433 0.035913 10.0269 -0.190735 -0.289917 0.236511
379.796 0.355539 0 9.52234 0.244141 -0.480652 0.144959
379.806 0.188543 0.0529717 10.0395 0.0457764 0.427246 0.160217
379.816 0.0107739 0.0637456 9.87429 0.12207 -0.0076294 0.0915528
379.826 0.11582 0.0610521 9.98562 -0.236511 -0.38147 0.114441
379.836 0.350152 0.0404022 9.52324 0.205994 -0.350952 0.213623
379.846 0.157119 0.0278326 9.99819 -0.0152588 0.427246 0.167847
379.856 -0.0341174 0.0834978 9.83388 0.221253 -0.0534058 -0.0076294
379.866 0.133776 0.056563 9.99908 -0.0839234 -0.320435 0.0839234
379.876 0.389656 0.0296282 9.5376 0.167847 -0.343323 0.175476
379.886 0.195726 0.0395043 10.035 -0.038147 0.488282 0.0534058
379.896 0.00718261 0.0682347 9.87698 0.137329 -0.0534058 0.0534058
379.906 0.130185 0.0466869 9.9928 -0.175476 -0.457764 0.0686646
379.916 0.369904 0.0341174 9.56633 0.289917 -0.427246 0.0534058
379.926 0.158915 0.0404022 10.0449 -0.0534058 0.2594 0.12207
379.936 -0.00628478 0.0637456 9.85005 -0.0534058 0.2594 0.12207
379.946 0.141856 0.0610521 9.97843 0.190735 -0.114441 0.0152588
379.956 0.376189 0.0350152 9.53311 0.0610352 -0.350952 0
379.966 0.181361 0.0269348 9.99908 0.236511 -0.297547 0.0610352
379.976 -0.00448913 0.0430956 9.8671 -0.0076294 0.442505 0.076294
379.986 0.137367 0.0745195 10.0323 0.160217 -0.0610352 -0.114441
379.996 0.369904 0.0413 9.5394 -0.106812 -0.320435 0.167847
380.006 0.179565 -0.00179565 10.0341 0.175476 -0.457764 0.160217
380.016 -0.0143652 0.0592565 9.81683 -0.0610352 0.427246 0.12207
380.026 0.148141 0.0574608 10.0224 0.0915528 0.0076294 0.0228882
380.036 0.377985 0.0493804 9.52862 0.038147 -0.343323 0.0152588
380.046 0.157119 0.0278326 10.0395 0.167847 -0.274658 0.0839234
380.056 -0.015263 0.0601543 9.84286 -0.12207 0.564576 0.114441
380.066 0.101454 0.0601543 10.0323 0.038147 0 0.0610352
380.076 0.397737 0.0421978 9.52683 -0.076294 -0.389099 0.137329
380.086 0.174178 0.0421978 10.0601 0.1297 -0.366211 0.106812
380.096 -0.0224456 0.0520739 9.8285 0.0305176 0.358582 0.114441
380.106 0.131083 0.0413 10.0323 0.137329 -0.12207 0.0915528
380.116 0.386963 0.0448913 9.52413 0.0076294 -0.297547 -0.0152588
380.126 0.184054 0.0430956 10.0341 0.205994 -0.282288 0.12207
380.136 -0.0188543 0.0341174 9.85543 -0.0076294 0.38147 0.0076294
380.146 0.129287 0.0251391 10.0134 0.0305176 -0.0991822 0.0991822
380.156 0.370802 0.0323217 9.53132 -0.0152588 -0.289917 0.0610352
380.166 0.168791 0.0601543 10.0063 0.205994 -0.282288 0.076294
380.176 -0.0179565 0.0834978 9.85184 -0.0686646 0.427246 0.0686646
380.186 0.133776 0.0610521 10.0009 0.1297 -0.2594 0.0991822
380.196 0.382474 0.0278326 9.55107 -0.0534058 -0.205994 0.0534058
380.206 0.176872 0.0278326 10.0126 -0.0076294 -0.0457764 0.114441
380.216 -0.00897826 0.0583587 9.84556 -0.0152588 0.610352 0.205994
380.227 0.349254 0.015263 9.5394 0.0610352 -0.350952 0.0839234
380.237 0.175076 0.0233435 10.0188 0.190735 -0.106812 0.12207
380.247 -0.00538695 0.077213 9.88237 -0.0076294 0.495911 0.12207
380.257 0.114024 0.0493804 9.991 -0.0686646 -0.1297 0.160217
380.267 0.355539 0.0269348 9.54927 0.0305176 -0.305176 0.305176
380.277 0.184952 0.0520739 10.0251 0.152588 0.106812 0.198364
380.286 -0.00538695 0.0664391 9.85992 0.0839234 0.526429 0.137329
380.296 0.129287 0.0475848 9.99819 0.038147 -0.2594 -0.0076294
380.306 0.360926 0.0448913 9.50618 0.0076294 -0.564576 0.221253
380.316 0.186748 0.0269348 10.035 0.0152588 -0.0305176 0.175476
380.326 -0.0413 0.0287304 9.86172 -0.0305176 0.579834 0.076294
380.336 0.15263 0.0430956 10.0143 0.0534058 -0.0152588 0.144959
380.346 0.365415 0.0260369 9.53132 -0.0076294 -0.25177 0.0610352
380.356 0.157119 0.0188543 9.99549 0.0991822 0.0152588 0.114441
380.366 0.00448913 0.0628478 9.8698 0.106812 0.63324 0.114441
380.376 0.141856 0.056563 10.0233 -0.038147 0.0915528 0.0991822
380.386 0.365415 0.0395043 9.55197 -0.0076294 -0.289917 0.160217
380.396 0.160711 0.0574608 10.0341 0.137329 -0.106812 0.114441
380.406 -0.0125696 0.0727239 9.83119 0.144959 0.282288 0.183106
380.416 0.133776 0.0682347 10.0296 -0.038147 -0.366211 0.038147
380.426 0.361824 0.0332195 9.52862 -0.0305176 -0.427246 0.114441
380.436 0.157119 0.0377087 10.0197 0.106812 -0.0457764 0.0991822
380.446 -0.00718261 0.0664391 9.84196 0.0991822 0.2594 0.0686646
380.456 0.123002 0.0466869 10.0386 0.0915528 -0.137329 0.0305176
380.466 0.365415 0.0170587 9.55646 -0.0152588 -0.335694 0.160217
380.476 0.161609 0.000897826 10.0556 -0.076294 0.0915528 0.137329
380.486 0.00628478 0.0628478 9.79797 0.114441 0.213623 0.114441
380.496 0.135572 0.0763152 10.0431 -0.0152588 -0.160217 0.175476
380.506 0.368109 0.056563 9.54927 0.221253 -0.625611 0.076294
380.516 0.171485 0.0323217 10.0458 -0.0534058 0.0686646 0.0839234
380.526 -0.0341174 0.0826 9.86172 -0.0228882 0.564576 0.0839234
380.536 0.146346 0.0646434 10.0188 0.0152588 -0.2594 0.25177
380.546 0.396839 0.035913 9.54838 0.0991822 -0.564576 0.0686646
380.556 0.161609 0.00269348 10.0583 -0.0228882 0.076294 0.114441
380.566 -0.0161609 0.0906804 9.83927 0.152588 0.152588 0.114441
380.576 0.149937 0.0350152 10.0081 -0.12207 -0.152588 0.076294
380.586 0.370802 0.0170587 9.52503 0.0610352 -0.587464 0.160217
380.596 0.176872 0.0457891 10.0772 0.0457764 -0.0076294 0.144959
380.606 -0.0448913 0.0484826 9.81862 0.137329 0.221253 -0.038147
380.616 0.117615 0.0529717 10.0188 -0.0991822 -0.0457764 0.076294
380.626 0.369904 0.0368109 9.54838 0.0839234 -0.457764 0.076294
380.636 0.174178 0.0341174 10.0637 -0.0228882 0.137329 0.190735
380.646 -0.0197522 0.0637456 9.88955 0.0305176 0.2594 0
380.656 0.132878 0.0583587 9.99729 -0.0915528 -0.0686646 0.152588
380.666 0.382474 0.0350152 9.51875 0.297547 -0.480652 0.0839234
380.676 0.168791 0.0691326 10.0565 -0.038147 0.244141 0.350952
380.686 -0.00448913 0.0493804 9.84017 0.183106 0.335694 0
380.696 0.132878 0.0323217 10.0646 -0.0610352 -0.0534058 0.12207
380.706 0.340276 0.015263 9.51605 0.282288 -0.534058 0.144959
380.716 0.176872 0.035913 9.97933 0.0228882 0.343323 0.167847
380.726 -0.00808043 0.0601543 9.87878 0.144959 0.205994 0.038147
380.736 0.13198 0.0475848 10.0018 -0.190735 -0.221253 0.205994
380.746 0.368109 0.00808043 9.56274 0.1297 -0.617981 0.0076294
380.756 0.184952 0.0278326 10.0278 -0.1297 0.190735 0.137329
380.766 -0.0215478 0.0583587 9.87429 0.0457764 0.106812 0.0991822
380.776 0.136469 0.0682347 10.0206 -0.144959 -0.221253 0.0991822
380.786 0.388759 0.0386065 9.51965 0.244141 -0.625611 0.076294
380.796 0.177769 0.02065 10.0386 -0.0305176 0.328064 0.160217
380.806 -0.0251391 0.0583587 9.85902 0.1297 0.228882 0.137329
380.816 0.121206 0.0538695 10.0565 -0.0991822 -0.274658 0.0991822
380.826 0.377985 0 9.52593 0.25177 -0.442505 0.0915528
380.836 0.169689 0.0161609 10.0018 -0.0686646 0.450135 0.228882
380.846 0.00987608 0.0592565 9.84376 0.175476 0.183106 0.0076294
